v1,v2,v3,v4,v5,v6,v7,v8,v9,v10,v11,v12,v13,v14,v15,v16,v17,v18,v19,v20,v21,v22,v23,v24,v25,v26,v32,v33,v36,v37,v38,v39,v40,v41,v42,v44,v45,v46,v47,v48,v49,v50,v51,v52,v53,v54,v55,v56,v57,v58,v59,v60,v61,v62,v63,v64,v65,v66,v67,v68,v69,v70,v71,v72,v73,v79,v80,v82,v83,v84,v85,v86,v87,v88,v89,v92,v93,v94,v95,v96,v97,v99,v100,v101,v102,v103,v190
2,1,0,0,3,0,0,0,0,2,0,2,1,0,0,3,0,1,1,1,1,1,8,1,3,4,-1,1,1,-1,0,0,0,0,0,1,2,0,1,2,3,1,1,0,1,0,4,3,1,1,1,0,1,2,1,0,0,0,-1,0,0,-1,0,0,0,0,1,1,0,2,0,0,0,0,1,0,-1,1,0,0,1,0,-1,-1,-1,-1,175
2,1,0,0,3,0,0,0,0,2,0,2,1,0,0,3,0,1,1,1,1,1,8,1,3,4,-1,1,1,-1,0,0,0,0,0,1,2,0,1,2,3,1,1,0,1,0,4,3,1,1,1,0,1,2,1,0,0,0,-1,0,0,-1,0,0,0,0,1,1,0,2,0,0,0,0,1,0,-1,1,0,0,1,0,-1,-1,-1,-1,175
2,1,0,0,3,0,0,0,0,2,0,2,1,0,0,3,0,1,1,1,1,1,8,1,3,4,-1,1,1,-1,0,0,0,0,0,1,2,0,1,2,3,1,1,0,1,0,4,3,1,1,1,0,1,2,1,0,0,0,-1,0,0,-1,0,0,0,0,1,1,0,2,0,0,0,0,1,0,-1,1,0,0,1,0,-1,-1,-1,-1,175
2,1,0,0,3,0,0,0,0,2,0,2,1,0,0,3,0,1,1,1,1,1,8,1,3,4,-1,1,1,-1,0,0,0,0,0,1,2,0,1,2,3,1,1,0,1,0,4,3,1,1,1,0,1,2,1,0,0,0,-1,0,0,-1,0,0,0,0,1,1,0,2,0,0,0,0,1,0,-1,1,0,0,1,0,-1,-1,-1,-1,175
2,1,0,0,3,0,0,0,0,2,0,2,1,0,0,3,0,1,1,1,1,1,8,1,3,4,-1,1,1,-1,0,0,0,0,0,1,2,0,1,2,3,1,1,0,1,0,4,3,1,1,1,0,1,2,1,0,0,0,-1,0,0,-1,0,0,0,0,1,1,0,2,0,0,0,0,1,0,-1,1,0,0,1,0,-1,-1,-1,-1,175
2,1,0,0,3,0,0,0,0,2,0,2,1,0,0,3,0,1,1,1,1,1,8,1,3,4,-1,1,1,-1,0,0,0,0,0,1,2,0,1,2,3,1,1,0,1,0,4,3,1,1,1,0,1,2,1,0,0,0,-1,0,0,-1,0,0,0,0,1,1,0,2,0,0,0,0,1,0,-1,1,0,0,1,0,-1,-1,-1,-1,175
2,1,0,0,3,0,0,0,0,2,0,2,1,0,0,3,0,1,1,1,1,1,8,1,3,4,-1,1,1,-1,0,0,0,0,0,1,2,0,1,2,3,1,1,0,1,0,4,3,1,1,1,0,1,2,1,0,0,0,-1,0,0,-1,0,0,0,0,1,1,0,2,0,0,0,0,1,0,-1,1,0,0,1,0,-1,-1,-1,-1,175
2,1,0,0,3,0,0,0,0,2,0,2,1,0,0,3,0,1,1,1,1,1,8,1,3,4,-1,1,1,-1,0,0,0,0,0,1,2,0,1,2,3,1,1,0,1,0,4,3,1,1,1,0,1,2,1,0,0,0,-1,0,0,-1,0,0,0,0,1,1,0,2,0,0,0,0,1,0,-1,1,0,0,1,0,-1,-1,-1,-1,175
2,1,0,0,3,0,0,0,0,2,0,2,1,0,0,3,0,1,1,1,1,1,8,1,3,4,-1,1,1,-1,0,0,0,0,0,1,2,0,1,2,3,1,1,0,1,0,4,3,1,1,1,0,1,2,1,0,0,0,-1,0,0,-1,0,0,0,0,1,1,0,2,0,0,0,0,1,0,-1,1,0,0,1,0,-1,-1,-1,-1,175
2,1,0,0,3,0,0,0,0,2,0,2,1,0,0,3,0,1,1,1,1,1,8,1,3,4,-1,1,1,-1,0,0,0,0,0,1,2,0,1,2,3,1,1,0,1,0,4,3,1,1,1,0,1,2,1,0,0,0,-1,0,0,-1,0,0,0,0,1,1,0,2,0,0,0,0,1,0,-1,1,0,0,1,0,-1,-1,-1,-1,175
2,1,0,0,3,0,0,0,0,2,0,2,1,0,0,3,0,1,1,1,1,1,8,1,3,4,-1,1,1,-1,0,0,0,0,0,1,2,0,1,2,3,1,1,0,1,0,4,3,1,1,1,0,1,2,1,0,0,0,-1,0,0,-1,0,0,0,0,1,1,0,2,0,0,0,0,1,0,-1,1,0,0,1,0,-1,-1,-1,-1,175
2,1,0,0,3,0,0,0,0,2,0,2,1,0,0,3,0,1,1,1,1,1,8,1,3,4,-1,1,1,-1,0,0,0,0,0,1,2,0,1,2,3,1,1,0,1,0,4,3,1,1,1,0,1,2,1,0,0,0,-1,0,0,-1,0,0,0,0,1,1,0,2,0,0,0,0,1,0,-1,1,0,0,1,0,-1,-1,-1,-1,175
2,1,0,0,3,0,0,0,0,2,0,2,1,0,0,3,0,1,1,1,1,1,8,1,3,4,-1,1,1,-1,0,0,0,0,0,1,2,0,1,2,3,1,1,0,1,0,4,3,1,1,1,0,1,2,1,0,0,0,-1,0,0,-1,0,0,0,0,1,1,0,2,0,0,0,0,1,0,-1,1,0,0,1,0,-1,-1,-1,-1,175
2,1,0,0,3,0,0,0,0,2,0,2,1,0,0,3,0,1,1,1,1,1,8,1,3,4,-1,1,1,-1,0,0,0,0,0,1,2,0,1,2,3,1,1,0,1,0,4,3,1,1,1,0,1,2,1,0,0,0,-1,0,0,-1,0,0,0,0,1,1,0,2,0,0,0,0,1,0,-1,1,0,0,1,0,-1,-1,-1,-1,175
2,1,0,0,3,0,0,0,0,2,0,2,1,0,0,3,0,1,1,1,1,1,8,1,3,4,-1,1,1,-1,0,0,0,0,0,1,2,0,1,2,3,1,1,0,1,0,4,3,1,1,1,0,1,2,1,0,0,0,-1,0,0,-1,0,0,0,0,1,1,0,2,0,0,0,0,1,0,-1,1,0,0,1,0,-1,-1,-1,-1,175
2,1,0,0,3,0,0,0,0,2,0,2,1,0,0,3,0,1,1,1,1,1,8,1,3,4,-1,1,1,-1,0,0,0,0,0,1,2,0,1,2,3,1,1,0,1,0,4,3,1,1,1,0,1,2,1,0,0,0,-1,0,0,-1,0,0,0,0,1,1,0,2,0,0,0,0,1,0,-1,1,0,0,1,0,-1,-1,-1,-1,175
2,1,0,0,3,0,0,0,0,2,0,2,1,0,0,3,0,1,1,1,1,1,8,1,3,4,-1,1,1,-1,0,0,0,0,0,1,2,0,1,2,3,1,1,0,1,0,4,3,1,1,1,0,1,2,1,0,0,0,-1,0,0,-1,0,0,0,0,1,1,0,2,0,0,0,0,1,0,-1,1,0,0,1,0,-1,-1,-1,-1,175
2,1,0,0,3,0,0,0,0,2,0,2,1,0,0,3,0,1,1,1,1,1,8,1,3,4,-1,1,1,-1,0,0,0,0,0,1,2,0,1,2,3,1,1,0,1,0,4,3,1,1,1,0,1,2,1,0,0,0,-1,0,0,-1,0,0,0,0,1,1,0,2,0,0,0,0,1,0,-1,1,0,0,1,0,-1,-1,-1,-1,175
2,1,0,0,3,0,0,0,0,2,0,2,1,0,0,3,0,1,1,1,1,1,8,1,3,4,-1,1,1,-1,0,0,0,0,0,1,2,0,1,2,3,1,1,0,1,0,4,3,1,1,1,0,1,2,1,0,0,0,-1,0,0,-1,0,0,0,0,1,1,0,2,0,0,0,0,1,0,-1,1,0,0,1,0,-1,-1,-1,-1,175
2,1,0,0,3,0,0,0,0,2,0,2,1,0,0,3,0,1,1,1,1,1,8,1,3,4,-1,1,1,-1,0,0,0,0,0,1,2,0,1,2,3,1,1,0,1,0,4,3,1,1,1,0,1,2,1,0,0,0,-1,0,0,-1,0,0,0,0,1,1,0,2,0,0,0,0,1,0,-1,1,0,0,1,0,-1,-1,-1,-1,175
2,1,0,0,3,0,0,0,0,2,0,2,1,0,0,3,0,1,1,1,1,1,8,1,3,4,-1,1,1,-1,0,0,0,0,0,1,2,0,1,2,3,1,1,0,1,0,4,3,1,1,1,0,1,2,1,0,0,0,-1,0,0,-1,0,0,0,0,1,1,0,2,0,0,0,0,1,0,-1,1,0,0,1,0,-1,-1,-1,-1,175
2,1,0,0,3,0,0,0,0,2,0,2,1,0,0,3,0,1,1,1,1,1,8,1,3,4,-1,1,1,-1,0,0,0,0,0,1,2,0,1,2,3,1,1,0,1,0,4,3,1,1,1,0,1,2,1,0,0,0,-1,0,0,-1,0,0,0,0,1,1,0,2,0,0,0,0,1,0,-1,1,0,0,1,0,-1,-1,-1,-1,175
2,1,0,0,3,0,0,0,0,2,0,2,1,0,0,3,0,1,1,1,1,1,8,1,3,4,-1,1,1,-1,0,0,0,0,0,1,2,0,1,2,3,1,1,0,1,0,4,3,1,1,1,0,1,2,1,0,0,0,-1,0,0,-1,0,0,0,0,1,1,0,2,0,0,0,0,1,0,-1,1,0,0,1,0,-1,-1,-1,-1,175
2,1,0,0,3,0,0,0,0,2,0,2,1,0,0,3,0,1,1,1,1,1,8,1,3,4,-1,1,1,-1,0,0,0,0,0,1,2,0,1,2,3,1,1,0,1,0,4,3,1,1,1,0,1,2,1,0,0,0,-1,0,0,-1,0,0,0,0,1,1,0,2,0,0,0,0,1,0,-1,1,0,0,1,0,-1,-1,-1,-1,175
2,1,0,0,3,0,0,0,0,2,0,2,1,0,0,3,0,1,1,1,1,1,8,1,3,4,-1,1,1,-1,0,0,0,0,0,1,2,0,1,2,3,1,1,0,1,0,4,3,1,1,1,0,1,2,1,0,0,0,-1,0,0,-1,0,0,0,0,1,1,0,2,0,0,0,0,1,0,-1,1,0,0,1,0,-1,-1,-1,-1,175
2,1,0,0,3,0,0,0,0,2,0,2,1,0,0,3,0,1,1,1,1,1,8,1,3,4,-1,1,1,-1,0,0,0,0,0,1,2,0,1,2,3,1,1,0,1,0,4,3,1,1,1,0,1,2,1,0,0,0,-1,0,0,-1,0,0,0,0,1,1,0,2,0,0,0,0,1,0,-1,1,0,0,1,0,-1,-1,-1,-1,175
2,1,0,0,3,0,0,0,0,2,0,2,1,0,0,3,0,1,1,1,1,1,8,1,3,4,-1,1,1,-1,0,0,0,0,0,1,2,0,1,2,3,1,1,0,1,0,4,3,1,1,1,0,1,2,1,0,0,0,-1,0,0,-1,0,0,0,0,1,1,0,2,0,0,0,0,1,0,-1,1,0,0,1,0,-1,-1,-1,-1,175
2,1,0,0,3,0,0,0,0,2,0,2,1,0,0,3,0,1,1,1,1,1,8,1,3,4,-1,1,1,-1,0,0,0,0,0,1,2,0,1,2,3,1,1,0,1,0,4,3,1,1,1,0,1,2,1,0,0,0,-1,0,0,-1,0,0,0,0,1,1,0,2,0,0,0,0,1,0,-1,1,0,0,1,0,-1,-1,-1,-1,175
2,1,0,0,3,0,0,0,0,2,0,2,1,0,0,3,0,1,1,1,1,1,8,1,3,4,-1,1,1,-1,0,0,0,0,0,1,2,0,1,2,3,1,1,0,1,0,4,3,1,1,1,0,1,2,1,0,0,0,-1,0,0,-1,0,0,0,0,1,1,0,2,0,0,0,0,1,0,-1,1,0,0,1,0,-1,-1,-1,-1,175
2,1,0,0,3,0,0,0,0,2,0,2,1,0,0,3,0,1,1,1,1,1,8,1,3,4,-1,1,1,-1,0,0,0,0,0,1,2,0,1,2,3,1,1,0,1,0,4,3,1,1,1,0,1,2,1,0,0,0,-1,0,0,-1,0,0,0,0,1,1,0,2,0,0,0,0,1,0,-1,1,0,0,1,0,-1,-1,-1,-1,175
2,1,0,0,3,0,0,0,0,2,0,2,1,0,0,3,0,1,1,1,1,1,8,1,3,4,-1,1,1,-1,0,0,0,0,0,1,2,0,1,2,3,1,1,0,1,0,4,3,1,1,1,0,1,2,1,0,0,0,-1,0,0,-1,0,0,0,0,1,1,0,2,0,0,0,0,1,0,-1,1,0,0,1,0,-1,-1,-1,-1,175
2,1,0,0,3,0,0,0,0,2,0,2,1,0,0,3,0,1,1,1,1,1,8,1,3,4,-1,1,1,-1,0,0,0,0,0,1,2,0,1,2,3,1,1,0,1,0,4,3,1,1,1,0,1,2,1,0,0,0,-1,0,0,-1,0,0,0,0,1,1,0,2,0,0,0,0,1,0,-1,1,0,0,1,0,-1,-1,-1,-1,175
2,1,0,0,3,0,0,0,0,2,0,2,1,0,0,3,0,1,1,1,1,1,8,1,3,4,-1,1,1,-1,0,0,0,0,0,1,2,0,1,2,3,1,1,0,1,0,4,3,1,1,1,0,1,2,1,0,0,0,-1,0,0,-1,0,0,0,0,1,1,0,2,0,0,0,0,1,0,-1,1,0,0,1,0,-1,-1,-1,-1,175
2,1,0,0,3,0,0,0,0,2,0,2,1,0,0,3,0,1,1,1,1,1,8,1,3,4,-1,1,1,-1,0,0,0,0,0,1,2,0,1,2,3,1,1,0,1,0,4,3,1,1,1,0,1,2,1,0,0,0,-1,0,0,-1,0,0,0,0,1,1,0,2,0,0,0,0,1,0,-1,1,0,0,1,0,-1,-1,-1,-1,175
2,1,0,0,3,0,0,0,0,2,0,2,1,0,0,3,0,1,1,1,1,1,8,1,3,4,-1,1,1,-1,0,0,0,0,0,1,2,0,1,2,3,1,1,0,1,0,4,3,1,1,1,0,1,2,1,0,0,0,-1,0,0,-1,0,0,0,0,1,1,0,2,0,0,0,0,1,0,-1,1,0,0,1,0,-1,-1,-1,-1,175
2,1,0,0,3,0,0,0,0,2,0,2,1,0,0,3,0,1,1,1,1,1,8,1,3,4,-1,1,1,-1,0,0,0,0,0,1,2,0,1,2,3,1,1,0,1,0,4,3,1,1,1,0,1,2,1,0,0,0,-1,0,0,-1,0,0,0,0,1,1,0,2,0,0,0,0,1,0,-1,1,0,0,1,0,-1,-1,-1,-1,175
2,1,0,0,3,0,0,0,0,2,0,2,1,0,0,3,0,1,1,1,1,1,8,1,3,4,-1,1,1,-1,0,0,0,0,0,1,2,0,1,2,3,1,1,0,1,0,4,3,1,1,1,0,1,2,1,0,0,0,-1,0,0,-1,0,0,0,0,1,1,0,2,0,0,0,0,1,0,-1,1,0,0,1,0,-1,-1,-1,-1,175
2,1,0,0,3,0,0,0,0,2,0,2,1,0,0,3,0,1,1,1,1,1,8,1,3,4,-1,1,1,-1,0,0,0,0,0,1,2,0,1,2,3,1,1,0,1,0,4,3,1,1,1,0,1,2,1,0,0,0,-1,0,0,-1,0,0,0,0,1,1,0,2,0,0,0,0,1,0,-1,1,0,0,1,0,-1,-1,-1,-1,175
2,1,0,0,3,0,0,0,0,2,0,2,1,0,0,3,0,1,1,1,1,1,8,1,3,4,-1,1,1,-1,0,0,0,0,0,1,2,0,1,2,3,1,1,0,1,0,4,3,1,1,1,0,1,2,1,0,0,0,-1,0,0,-1,0,0,0,0,1,1,0,2,0,0,0,0,1,0,-1,1,0,0,1,0,-1,-1,-1,-1,175
2,1,0,0,3,0,0,0,0,2,0,2,1,0,0,3,0,1,1,1,1,1,8,1,3,4,-1,1,1,-1,0,0,0,0,0,1,2,0,1,2,3,1,1,0,1,0,4,3,1,1,1,0,1,2,1,0,0,0,-1,0,0,-1,0,0,0,0,1,1,0,2,0,0,0,0,1,0,-1,1,0,0,1,0,-1,-1,-1,-1,175
2,1,0,0,3,0,0,0,0,2,0,2,1,0,0,3,0,1,1,1,1,1,8,1,3,4,-1,1,1,-1,0,0,0,0,0,1,2,0,1,2,3,1,1,0,1,0,4,3,1,1,1,0,1,2,1,0,0,0,-1,0,0,-1,0,0,0,0,1,1,0,2,0,0,0,0,1,0,-1,1,0,0,1,0,-1,-1,-1,-1,175
2,1,0,0,3,0,0,0,0,2,0,2,1,0,0,3,0,1,1,1,1,1,8,1,3,4,-1,1,1,-1,0,0,0,0,0,1,2,0,1,2,3,1,1,0,1,0,4,3,1,1,1,0,1,2,1,0,0,0,-1,0,0,-1,0,0,0,0,1,1,0,2,0,0,0,0,1,0,-1,1,0,0,1,0,-1,-1,-1,-1,175
2,1,0,0,3,0,0,0,0,2,0,2,1,0,0,3,0,1,1,1,1,1,8,1,3,4,-1,1,1,-1,0,0,0,0,0,1,2,0,1,2,3,1,1,0,1,0,4,3,1,1,1,0,1,2,1,0,0,0,-1,0,0,-1,0,0,0,0,1,1,0,2,0,0,0,0,1,0,-1,1,0,0,1,0,-1,-1,-1,-1,175
2,1,0,0,3,0,0,0,0,2,0,2,1,0,0,3,0,1,1,1,1,1,8,1,3,4,-1,1,1,-1,0,0,0,0,0,1,2,0,1,2,3,1,1,0,1,0,4,3,1,1,1,0,1,2,1,0,0,0,-1,0,0,-1,0,0,0,0,1,1,0,2,0,0,0,0,1,0,-1,1,0,0,1,0,-1,-1,-1,-1,175
2,1,0,0,3,0,0,0,0,2,0,2,1,0,0,3,0,1,1,1,1,1,8,1,3,4,-1,1,1,-1,0,0,0,0,0,1,2,0,1,2,3,1,1,0,1,0,4,3,1,1,1,0,1,2,1,0,0,0,-1,0,0,-1,0,0,0,0,1,1,0,2,0,0,0,0,1,0,-1,1,0,0,1,0,-1,-1,-1,-1,175
2,1,0,0,3,0,0,0,0,2,0,2,1,0,0,3,0,1,1,1,1,1,8,1,3,4,-1,1,1,-1,0,0,0,0,0,1,2,0,1,2,3,1,1,0,1,0,4,3,1,1,1,0,1,2,1,0,0,0,-1,0,0,-1,0,0,0,0,1,1,0,2,0,0,0,0,1,0,-1,1,0,0,1,0,-1,-1,-1,-1,175
2,1,0,0,3,0,0,0,0,2,0,2,1,0,0,3,0,1,1,1,1,1,8,1,3,4,-1,1,1,-1,0,0,0,0,0,1,2,0,1,2,3,1,1,0,1,0,4,3,1,1,1,0,1,2,1,0,0,0,-1,0,0,-1,0,0,0,0,1,1,0,2,0,0,0,0,1,0,-1,1,0,0,1,0,-1,-1,-1,-1,175
2,1,0,0,3,0,0,0,0,2,0,2,1,0,0,3,0,1,1,1,1,1,8,1,3,4,-1,1,1,-1,0,0,0,0,0,1,2,0,1,2,3,1,1,0,1,0,4,3,1,1,1,0,1,2,1,0,0,0,-1,0,0,-1,0,0,0,0,1,1,0,2,0,0,0,0,1,0,-1,1,0,0,1,0,-1,-1,-1,-1,175
2,1,0,0,3,0,0,0,0,2,0,2,1,0,0,3,0,1,1,1,1,1,8,1,3,4,-1,1,1,-1,0,0,0,0,0,1,2,0,1,2,3,1,1,0,1,0,4,3,1,1,1,0,1,2,1,0,0,0,-1,0,0,-1,0,0,0,0,1,1,0,2,0,0,0,0,1,0,-1,1,0,0,1,0,-1,-1,-1,-1,175
2,1,0,0,3,0,0,0,0,2,0,2,1,0,0,3,0,1,1,1,1,1,8,1,3,4,-1,1,1,-1,0,0,0,0,0,1,2,0,1,2,3,1,1,0,1,0,4,3,1,1,1,0,1,2,1,0,0,0,-1,0,0,-1,0,0,0,0,1,1,0,2,0,0,0,0,1,0,-1,1,0,0,1,0,-1,-1,-1,-1,175
2,1,0,0,3,0,0,0,0,2,0,2,1,0,0,3,0,1,1,1,1,1,8,1,3,4,-1,1,1,-1,0,0,0,0,0,1,2,0,1,2,3,1,1,0,1,0,4,3,1,1,1,0,1,2,1,0,0,0,-1,0,0,-1,0,0,0,0,1,1,0,2,0,0,0,0,1,0,-1,1,0,0,1,0,-1,-1,-1,-1,175
2,1,0,0,3,0,0,0,0,2,0,2,1,0,0,3,0,1,1,1,1,1,8,1,3,4,-1,1,1,-1,0,0,0,0,0,1,2,0,1,2,3,1,1,0,1,0,4,3,1,1,1,0,1,2,1,0,0,0,-1,0,0,-1,0,0,0,0,1,1,0,2,0,0,0,0,1,0,-1,1,0,0,1,0,-1,-1,-1,-1,175
2,1,0,0,3,0,0,0,0,2,0,2,1,0,0,3,0,1,1,1,1,1,8,1,3,4,-1,1,1,-1,0,0,0,0,0,1,2,0,1,2,3,1,1,0,1,0,4,3,1,1,1,0,1,2,1,0,0,0,-1,0,0,-1,0,0,0,0,1,1,0,2,0,0,0,0,1,0,-1,1,0,0,1,0,-1,-1,-1,-1,175
2,1,0,0,3,0,0,0,0,2,0,2,1,0,0,3,0,1,1,1,1,1,8,1,3,4,-1,1,1,-1,0,0,0,0,0,1,2,0,1,2,3,1,1,0,1,0,4,3,1,1,1,0,1,2,1,0,0,0,-1,0,0,-1,0,0,0,0,1,1,0,2,0,0,0,0,1,0,-1,1,0,0,1,0,-1,-1,-1,-1,175
2,1,0,0,3,0,0,0,0,2,0,2,1,0,0,3,0,1,1,1,1,1,8,1,3,4,-1,1,1,-1,0,0,0,0,0,1,2,0,1,2,3,1,1,0,1,0,4,3,1,1,1,0,1,2,1,0,0,0,-1,0,0,-1,0,0,0,0,1,1,0,2,0,0,0,0,1,0,-1,1,0,0,1,0,-1,-1,-1,-1,175
2,1,0,0,3,0,0,0,0,2,0,2,1,0,0,3,0,1,1,1,1,1,8,1,3,4,-1,1,1,-1,0,0,0,0,0,1,2,0,1,2,3,1,1,0,1,0,4,3,1,1,1,0,1,2,1,0,0,0,-1,0,0,-1,0,0,0,0,1,1,0,2,0,0,0,0,1,0,-1,1,0,0,1,0,-1,-1,-1,-1,175
2,1,0,0,3,0,0,0,0,2,0,2,1,0,0,3,0,1,1,1,1,1,8,1,3,4,-1,1,1,-1,0,0,0,0,0,1,2,0,1,2,3,1,1,0,1,0,4,3,1,1,1,0,1,2,1,0,0,0,-1,0,0,-1,0,0,0,0,1,1,0,2,0,0,0,0,1,0,-1,1,0,0,1,0,-1,-1,-1,-1,175
2,1,0,0,3,0,0,0,0,2,0,2,1,0,0,3,0,1,1,1,1,1,8,1,3,4,-1,1,1,-1,0,0,0,0,0,1,2,0,1,2,3,1,1,0,1,0,4,3,1,1,1,0,1,2,1,0,0,0,-1,0,0,-1,0,0,0,0,1,1,0,2,0,0,0,0,1,0,-1,1,0,0,1,0,-1,-1,-1,-1,175
2,1,0,0,3,0,0,0,0,2,0,2,1,0,0,3,0,1,1,1,1,1,8,1,3,4,-1,1,1,-1,0,0,0,0,0,1,2,0,1,2,3,1,1,0,1,0,4,3,1,1,1,0,1,2,1,0,0,0,-1,0,0,-1,0,0,0,0,1,1,0,2,0,0,0,0,1,0,-1,1,0,0,1,0,-1,-1,-1,-1,175
2,1,0,0,3,0,0,0,0,2,0,2,1,0,0,3,0,1,1,1,1,1,8,1,3,4,-1,1,1,-1,0,0,0,0,0,1,2,0,1,2,3,1,1,0,1,0,4,3,1,1,1,0,1,2,1,0,0,0,-1,0,0,-1,0,0,0,0,1,1,0,2,0,0,0,0,1,0,-1,1,0,0,1,0,-1,-1,-1,-1,175
2,1,0,0,3,0,0,0,0,2,0,2,1,0,0,3,0,1,1,1,1,1,8,1,3,4,-1,1,1,-1,0,0,0,0,0,1,2,0,1,2,3,1,1,0,1,0,4,3,1,1,1,0,1,2,1,0,0,0,-1,0,0,-1,0,0,0,0,1,1,0,2,0,0,0,0,1,0,-1,1,0,0,1,0,-1,-1,-1,-1,175
2,1,0,0,3,0,0,0,0,2,0,2,1,0,0,3,0,1,1,1,1,1,8,1,3,4,-1,1,1,-1,0,0,0,0,0,1,2,0,1,2,3,1,1,0,1,0,4,3,1,1,1,0,1,2,1,0,0,0,-1,0,0,-1,0,0,0,0,1,1,0,2,0,0,0,0,1,0,-1,1,0,0,1,0,-1,-1,-1,-1,175
2,1,0,0,3,0,0,0,0,2,0,2,1,0,0,3,0,1,1,1,1,1,8,1,3,4,-1,1,1,-1,0,0,0,0,0,1,2,0,1,2,3,1,1,0,1,0,4,3,1,1,1,0,1,2,1,0,0,0,-1,0,0,-1,0,0,0,0,1,1,0,2,0,0,0,0,1,0,-1,1,0,0,1,0,-1,-1,-1,-1,175
2,1,0,0,3,0,0,0,0,2,0,2,1,0,0,3,0,1,1,1,1,1,8,1,3,4,-1,1,1,-1,0,0,0,0,0,1,2,0,1,2,3,1,1,0,1,0,4,3,1,1,1,0,1,2,1,0,0,0,-1,0,0,-1,0,0,0,0,1,1,0,2,0,0,0,0,1,0,-1,1,0,0,1,0,-1,-1,-1,-1,175
2,1,0,0,3,0,0,0,0,2,0,2,1,0,0,3,0,1,1,1,1,1,8,1,3,4,-1,1,1,-1,0,0,0,0,0,1,2,0,1,2,3,1,1,0,1,0,4,3,1,1,1,0,1,2,1,0,0,0,-1,0,0,-1,0,0,0,0,1,1,0,2,0,0,0,0,1,0,-1,1,0,0,1,0,-1,-1,-1,-1,175
2,1,0,0,3,0,0,0,0,2,0,2,1,0,0,3,0,1,1,1,1,1,8,1,3,4,-1,1,1,-1,0,0,0,0,0,1,2,0,1,2,3,1,1,0,1,0,4,3,1,1,1,0,1,2,1,0,0,0,-1,0,0,-1,0,0,0,0,1,1,0,2,0,0,0,0,1,0,-1,1,0,0,1,0,-1,-1,-1,-1,175
2,1,0,0,3,0,0,0,0,2,0,2,1,0,0,3,0,1,1,1,1,1,8,1,3,4,-1,1,1,-1,0,0,0,0,0,1,2,0,1,2,3,1,1,0,1,0,4,3,1,1,1,0,1,2,1,0,0,0,-1,0,0,-1,0,0,0,0,1,1,0,2,0,0,0,0,1,0,-1,1,0,0,1,0,-1,-1,-1,-1,175
2,1,0,0,3,0,0,0,0,2,0,2,1,0,0,3,0,1,1,1,1,1,8,1,3,4,-1,1,1,-1,0,0,0,0,0,1,2,0,1,2,3,1,1,0,1,0,4,3,1,1,1,0,1,2,1,0,0,0,-1,0,0,-1,0,0,0,0,1,1,0,2,0,0,0,0,1,0,-1,1,0,0,1,0,-1,-1,-1,-1,175
2,1,0,0,3,0,0,0,0,2,0,2,1,0,0,3,0,1,1,1,1,1,8,1,3,4,-1,1,1,-1,0,0,0,0,0,1,2,0,1,2,3,1,1,0,1,0,4,3,1,1,1,0,1,2,1,0,0,0,-1,0,0,-1,0,0,0,0,1,1,0,2,0,0,0,0,1,0,-1,1,0,0,1,0,-1,-1,-1,-1,175
2,1,0,0,3,0,0,0,0,2,0,2,1,0,0,3,0,1,1,1,1,1,8,1,3,4,-1,1,1,-1,0,0,0,0,0,1,2,0,1,2,3,1,1,0,1,0,4,3,1,1,1,0,1,2,1,0,0,0,-1,0,0,-1,0,0,0,0,1,1,0,2,0,0,0,0,1,0,-1,1,0,0,1,0,-1,-1,-1,-1,175
2,1,0,0,3,0,0,0,0,2,0,2,1,0,0,3,0,1,1,1,1,1,8,1,3,4,-1,1,1,-1,0,0,0,0,0,1,2,0,1,2,3,1,1,0,1,0,4,3,1,1,1,0,1,2,1,0,0,0,-1,0,0,-1,0,0,0,0,1,1,0,2,0,0,0,0,1,0,-1,1,0,0,1,0,-1,-1,-1,-1,175
2,1,0,0,3,0,0,0,0,2,0,2,1,0,0,3,0,1,1,1,1,1,8,1,3,4,-1,1,1,-1,0,0,0,0,0,1,2,0,1,2,3,1,1,0,1,0,4,3,1,1,1,0,1,2,1,0,0,0,-1,0,0,-1,0,0,0,0,1,1,0,2,0,0,0,0,1,0,-1,1,0,0,1,0,-1,-1,-1,-1,175
2,1,0,0,3,0,0,0,0,2,0,2,1,0,0,3,0,1,1,1,1,1,8,1,3,4,-1,1,1,-1,0,0,0,0,0,1,2,0,1,2,3,1,1,0,1,0,4,3,1,1,1,0,1,2,1,0,0,0,-1,0,0,-1,0,0,0,0,1,1,0,2,0,0,0,0,1,0,-1,1,0,0,1,0,-1,-1,-1,-1,175
2,1,0,0,3,0,0,0,0,2,0,2,1,0,0,3,0,1,1,1,1,1,8,1,3,4,-1,1,1,-1,0,0,0,0,0,1,2,0,1,2,3,1,1,0,1,0,4,3,1,1,1,0,1,2,1,0,0,0,-1,0,0,-1,0,0,0,0,1,1,0,2,0,0,0,0,1,0,-1,1,0,0,1,0,-1,-1,-1,-1,175
2,1,0,0,3,0,0,0,0,2,0,2,1,0,0,3,0,1,1,1,1,1,8,1,3,4,-1,1,1,-1,0,0,0,0,0,1,2,0,1,2,3,1,1,0,1,0,4,3,1,1,1,0,1,2,1,0,0,0,-1,0,0,-1,0,0,0,0,1,1,0,2,0,0,0,0,1,0,-1,1,0,0,1,0,-1,-1,-1,-1,175
